7000.01;14801.025390625
7000.02;15014.6484375
7000.03;14892.578125
7000.04;14938.3544921875
7000.05;14953.61328125
7000.06;14724.7314453125
7000.07;14022.8271484375
7000.08;14984.130859375
7000.09;14801.025390625
7000.1;16159.0576171875
7000.11;14755.2490234375
7000.12;16159.0576171875
7000.13;14785.7666015625
7000.14;15808.10546875
7000.15;14923.095703125
7000.16;14999.3896484375
7000.17;14953.61328125
7000.18;14862.060546875
7000.19;14068.603515625
7000.2;14923.095703125
7000.21;14770.5078125
7000.22;14999.3896484375
7000.23;14801.025390625
7000.24;15930.17578125
7000.25;14663.6962890625
7000.26;15960.693359375
7000.27;14770.5078125
7000.28;15731.8115234375
7000.29;14801.025390625
7000.3;14923.095703125
7000.31;14038.0859375
7000.32;14663.6962890625
7000.33;14877.3193359375
7000.34;14831.54296875
7000.35;14862.060546875
7000.36;14984.130859375
7000.37;14877.3193359375
7000.38;16006.4697265625
7000.39;14663.6962890625
7000.4;16006.4697265625
7000.41;14831.54296875
7000.42;15533.447265625
7000.43;14205.9326171875
7000.44;14602.6611328125
7000.45;14968.8720703125
7000.46;14892.578125
7000.47;14877.3193359375
7000.48;14953.61328125
7000.49;14816.2841796875
7000.5;16113.28125
7000.51;14831.54296875
7000.52;15930.17578125
7000.53;14846.8017578125
7000.54;15808.10546875
7000.55;14205.9326171875
7000.56;14511.1083984375
7000.57;14968.8720703125
7000.58;14785.7666015625
7000.59;14953.61328125
7000.6;14938.3544921875
7000.61;14907.8369140625
7000.62;14999.3896484375
7000.63;14801.025390625
7000.64;16113.28125
7000.65;14709.47265625
7000.66;16036.9873046875
7000.67;14328.0029296875
7000.68;14328.0029296875
7000.69;15014.6484375
7000.7;14694.2138671875
7000.71;15533.447265625
7000.72;14846.8017578125
7000.73;14938.3544921875
7000.74;14968.8720703125
7000.75;14785.7666015625
7000.76;16082.763671875
7000.77;14739.990234375
7000.78;16036.9873046875
7000.79;14434.814453125
7000.8;14221.19140625
7000.81;15960.693359375
7000.82;14709.47265625
7000.83;15686.03515625
7000.84;14831.54296875
7000.85;14953.61328125
7000.86;14907.8369140625
7000.87;14877.3193359375
7000.88;14999.3896484375
7000.89;14846.8017578125
7000.9;16036.9873046875
7000.91;14495.849609375
7000.92;14144.8974609375
7000.93;16113.28125
7000.94;14709.47265625
7000.95;15960.693359375
7000.96;14846.8017578125
7000.97;15457.1533203125
7000.98;14892.578125
7000.99;14923.095703125
7001.0;14938.3544921875
7001.01;14770.5078125
7001.02;16036.9873046875
7001.03;14572.1435546875
7001.04;14038.0859375
7001.05;16204.833984375
7001.06;14755.2490234375
7001.07;16006.4697265625
7001.08;14724.7314453125
7001.09;15731.8115234375
7001.1;14846.8017578125
7001.11;14968.8720703125
7001.12;14907.8369140625
7001.13;14801.025390625
7001.14;14984.130859375
7001.15;14694.2138671875
7001.16;13946.533203125
7001.17;16204.833984375
7001.18;14663.6962890625
7001.19;16113.28125
7001.2;14694.2138671875
7001.21;15930.17578125
7001.22;14892.578125
7001.23;15502.9296875
7001.24;14862.060546875
